0.04184282,1.398732,0.193244,
0.03347164,1.390173,0.199672,
0.02479005,1.379736,0.206685,
0.01622272,1.36866,0.213425,
-0.005320668,1.332861,0.227718,
-0.02242857,1.307075,0.233685,
-0.03979594,1.28208,0.238074,
-0.05679852,1.256317,0.242117,
-0.07779926,1.225243,0.241567,
-0.09896433,1.193897,0.240244,
-0.1191643,1.161763,0.23279,
-0.1383943,1.127968,0.220262,
-0.1537,1.096061,0.204239,
-0.1666424,1.067294,0.184758,
-0.175876,1.041543,0.166632,
-0.1800489,1.024025,0.148573,
-0.1882496,1.002533,0.130008,
-0.192941,0.9868955,0.111550,
-0.1962509,0.9724545,0.089990,
-0.200514,0.9586313,0.0704122,
-0.2046764,0.9464206,0.0514140,
-0.2089915,0.9371926,0.0334539,
-0.2121213,0.9275749,0.0167882,
-0.2147428,0.9220866,0.00345683,
-0.2144368,0.9212706,-0.0071084,
-0.2148654,0.9176666,-0.0184948,
-0.2145903,0.9173222,-0.0255614,
-0.2139934,0.9167575,-0.0331578,
-0.2134652,0.9165589,-0.0396760,
-0.2134011,0.9170344,-0.0448703,
-0.2129983,0.9168026,-0.0505918,
-0.2122701,0.9187845,-0.0533049,
-0.2108333,0.9211884,-0.0543713,
-0.2096884,0.923283,-0.0553091,
-0.2066495,0.9266993,-0.049712,
-0.2040698,0.9283029,-0.0477032,
-0.2007068,0.9301857,-0.0421540,
-0.1968271,0.9309435,-0.0359190,
-0.1925495,0.931604,-0.0311254,
-0.1867107,0.9304818,-0.0216816,
-0.1815957,0.9302305,-0.0141278,
-0.1751357,0.9290406,-0.0047414,
-0.1679318,0.9287661,0.00358319,
-0.1591725,0.9280498,0.0146063,
-0.1479976,0.9272606,0.0260680,
-0.1384217,0.9271687,0.0365427,
-0.1262465,0.926522,0.048702,
-0.1137061,0.926051,0.0598050,
-0.09865892,0.9261907,0.0732632,
-0.08421481,0.926417,0.0860852,
-0.06848681,0.9266909,0.0986903,
-0.0480696,0.9297808,0.113761,
-0.02770811,0.9329534,0.127975,
-0.007452965,0.9359245,0.141369,
0.01476294,0.9404716,0.153382,
0.03743231,0.9452666,0.165265,
0.05923605,0.9468579,0.175661,
0.08116058,0.9561022,0.183355,
0.1024772,0.961652,0.191412,
0.1234229,0.968114,0.195573,
0.1425847,0.9748207,0.198896,
0.16197,0.9805086,0.202636,
0.1790191,0.9857459,0.203733,
0.1941554,0.990932,0.204319,
0.2087523,0.9957103,0.2054,
0.2190039,0.9998963,0.205463,
0.2273321,1.004119,0.205219,
0.2361436,1.008687,0.205552,
0.2391441,1.013119,0.205309,
0.244232,1.017481,0.206180,
0.2473299,1.023769,0.206612,
0.2494253,1.030803,0.207326,
0.249782,1.038216,0.207923,
0.2508024,1.046132,0.208840,
0.248341,1.055333,0.209689,
0.2443269,1.06427,0.20955,
0.2401857,1.073684,0.21041,
0.2300869,1.084199,0.211112,
0.2211974,1.093451,0.210144,
0.212599,1.104649,0.21025,
0.2017028,1.11599,0.210033,
0.1914282,1.125713,0.208113,
0.1773771,1.138391,0.206432,
0.1648988,1.14955,0.20503,
0.1501202,1.159092,0.200464,
0.1340463,1.170237,0.197083,
0.1169923,1.180027,0.19148,
0.09982353,1.191686,0.186159,
0.0834831,1.20317,0.180567,
0.0662322,1.214456,0.171839,
0.04998302,1.227626,0.163118,
0.03441858,1.240276,0.153293,
0.01944911,1.251924,0.140693,
0.005227149,1.264912,0.129004,
-0.008106649,1.277275,0.117659,
-0.01913595,1.289553,0.103697,
-0.02915668,1.301255,0.0902398,
-0.03911483,1.312083,0.0770275,
-0.0449549,1.321668,0.062505,
-0.05259413,1.330329,0.0494415,
-0.05867755,1.337889,0.0370602,
-0.06372166,1.344638,0.0248607,
-0.06792986,1.349426,0.0137482,
-0.07241607,1.355056,0.0025312,
-0.07560921,1.35942,-0.00674915,
-0.07730937,1.362726,-0.0151238,
-0.07875109,1.366084,-0.0225969,
-0.08072656,1.368477,-0.029052,
-0.08203137,1.370765,-0.0359094,
-0.08300996,1.373068,-0.041942,
-0.08277297,1.373755,-0.045123,
-0.08333158,1.374984,-0.0499209,
-0.08311546,1.375441,-0.0532915,
-0.08297157,1.375346,-0.0565159,
-0.08255887,1.375456,-0.0595092,
-0.08159381,1.375884,-0.0618517,
-0.07981896,1.375743,-0.0631225,
-0.07843685,1.375684,-0.0633046,
-0.07664692,1.374992,-0.0622509,
-0.07428658,1.374053,-0.0606002,
-0.07178104,1.372888,-0.058309,
-0.06889105,1.372119,-0.055770,
-0.06578612,1.370595,-0.0527081,
-0.06291735,1.368631,-0.0492799,
-0.05990148,1.366706,-0.044840,
-0.0569762,1.364062,-0.0407420,
-0.05447268,1.361548,-0.0366512,
-0.05165017,1.358513,-0.0313440,
