0.3224643,1.561592,-0.140624,
0.3223843,1.558212,-0.147412,
0.3220109,1.553295,-0.154805,
0.3219734,1.549024,-0.161590,
0.3209059,1.541935,-0.168909,
0.3204521,1.533764,-0.175430,
0.3204916,1.523703,-0.182184,
0.3206232,1.513888,-0.18882,
0.3210539,1.500273,-0.195507,
0.3234088,1.483412,-0.201798,
0.3254629,1.468398,-0.208069,
0.3290903,1.44903,-0.214359,
0.332804,1.429837,-0.219280,
0.3397369,1.402697,-0.223905,
0.3468634,1.375179,-0.226524,
0.3530422,1.347233,-0.230824,
0.359726,1.313135,-0.23465,
0.3649735,1.276561,-0.239829,
0.3703057,1.240838,-0.23846,
0.3709114,1.196022,-0.241832,
0.371489,1.156299,-0.240771,
0.3669165,1.113346,-0.241523,
0.3608543,1.072108,-0.242118,
0.3486536,1.033483,-0.241303,
0.3342178,1.000455,-0.240724,
0.318372,0.9731511,-0.23863,
0.3027534,0.950361,-0.239546,
0.2899829,0.9360322,-0.236068,
0.2769661,0.9184908,-0.238612,
0.2657632,0.9074916,-0.239279,
0.2556354,0.89685,-0.237859,
0.2496225,0.8961289,-0.240244,
0.2426792,0.8910949,-0.241055,
0.23608,0.8845583,-0.241586,
0.2339843,0.882358,-0.242986,
0.2325245,0.8813971,-0.243853,
0.2330481,0.8832855,-0.245959,
0.235489,0.8877631,-0.248669,
0.2372098,0.8926232,-0.251707,
0.2433371,0.9049069,-0.254181,
0.2494033,0.917303,-0.259043,
0.2552444,0.9289922,-0.264033,
0.2653354,0.949514,-0.270746,
