-0.1879765,1.404995,-0.361088,
-0.1946114,1.399885,-0.362958,
-0.2032187,1.395857,-0.363400,
-0.2136685,1.393446,-0.362581,
-0.2243754,1.391692,-0.361846,
-0.2389507,1.391903,-0.358358,
-0.2561566,1.391361,-0.354017,
-0.2716284,1.394949,-0.348651,
-0.2917125,1.398609,-0.340231,
-0.3129681,1.403214,-0.330483,
-0.3356563,1.408993,-0.318784,
-0.3612476,1.41554,-0.297329,
-0.3819797,1.419388,-0.282363,
-0.4073329,1.428022,-0.263871,
-0.430666,1.435453,-0.247244,
-0.4401848,1.452724,-0.19721,
-0.4651232,1.463179,-0.173386,
-0.4910388,1.471893,-0.152787,
-0.5162716,1.482764,-0.124020,
-0.5392525,1.493494,-0.0966377,
-0.5648503,1.502411,-0.0753866,
-0.5828909,1.515301,-0.0414769,
-0.6009318,1.526327,-0.0101175,
-0.6187257,1.535451,0.0173554,
-0.6333237,1.545383,0.0499018,
-0.644383,1.553518,0.082352,
-0.6520733,1.56055,0.111841,
-0.6586788,1.565624,0.141084,
-0.6634457,1.570739,0.168097,
-0.6678404,1.576056,0.194229,
-0.6695572,1.580014,0.218210,
-0.6706233,1.583554,0.240029,
-0.6697508,1.586558,0.260554,
-0.6683521,1.588178,0.279788,
-0.6681346,1.589086,0.298496,
-0.6662472,1.587797,0.31426,
-0.6655226,1.585152,0.326943,
-0.6656767,1.582555,0.339254,
-0.6653533,1.577683,0.346024,
-0.6648798,1.573912,0.354425,
-0.6655959,1.567922,0.357624,
-0.6657144,1.560935,0.359962,
-0.666406,1.552464,0.360319,
-0.6675963,1.543582,0.361088,
-0.6685439,1.530245,0.356914,
-0.667286,1.518186,0.35460,
-0.668865,1.504678,0.351021,
-0.6697778,1.488186,0.344677,
-0.6686296,1.470135,0.336925,
-0.669915,1.452093,0.328224,
-0.6703907,1.430704,0.316209,
-0.6700728,1.407348,0.302838,
-0.669368,1.382408,0.287966,
-0.6668941,1.358047,0.274376,
-0.6603538,1.330532,0.259269,
-0.6549919,1.300675,0.241632,
-0.6489261,1.271257,0.224480,
-0.6349999,1.236841,0.204875,
-0.624689,1.20418,0.185522,
-0.6095419,1.169351,0.165112,
-0.5905254,1.134105,0.146045,
-0.5731243,1.099187,0.125902,
-0.5476012,1.065731,0.106886,
-0.5220475,1.033685,0.0893967,
-0.4942328,1.003569,0.0719785,
-0.4653693,0.9767682,0.0569336,
-0.4358716,0.9520538,0.0431442,
-0.4083481,0.9313202,0.0319185,
-0.3847151,0.9149004,0.0230026,
-0.3627533,0.9034313,0.015905,
-0.3440391,0.8957413,0.00902903,
-0.3260181,0.8895816,0.00223398,
-0.30663,0.882062,-0.00571870,
-0.2926041,0.8786277,-0.0134081,
-0.281673,0.8786985,-0.020669,
-0.2738054,0.8789401,-0.0293301,
-0.2741259,0.8877704,-0.0357574,
-0.2793352,0.8923126,-0.0387752,
-0.2778429,0.8991915,-0.0457212,
-0.2817506,0.9104363,-0.0531475,
-0.288413,0.9230263,-0.0615086,
-0.2973833,0.9382948,-0.0699055,
-0.3082993,0.9557524,-0.0785274,
-0.3189343,0.9714125,-0.0879629,
-0.3335391,0.991901,-0.0969185,
-0.3499445,1.014285,-0.105727,
-0.3679667,1.038628,-0.114892,
-0.3871405,1.06633,-0.123095,
-0.4043108,1.093907,-0.130813,
-0.4234962,1.124982,-0.139327,
-0.4416785,1.159098,-0.146780,
-0.4599748,1.195194,-0.153146,
-0.4750854,1.234851,-0.157731,
-0.4905329,1.272113,-0.162791,
-0.5038135,1.313082,-0.166056,
-0.5153561,1.354322,-0.168026,
-0.5259581,1.393987,-0.169755,
-0.5302398,1.435266,-0.169458,
-0.5359848,1.474013,-0.169751,
-0.5502623,1.519087,-0.173152,
-0.5506699,1.555383,-0.172123,
-0.5529051,1.587957,-0.174746,
-0.5587704,1.611848,-0.18352,
-0.557153,1.640722,-0.182437,
-0.5545264,1.667375,-0.182600,
-0.5569783,1.688965,-0.183980,
-0.5577799,1.707517,-0.179074,
-0.557739,1.728846,-0.175113,
-0.5601244,1.745787,-0.171949,
-0.5617257,1.760208,-0.165311,
-0.5631108,1.773099,-0.157152,
-0.5647155,1.783275,-0.15062,
-0.5657486,1.792545,-0.14335,
-0.5664622,1.799948,-0.134911,
-0.5679715,1.808071,-0.128096,
-0.569544,1.809432,-0.121779,
-0.5705123,1.813384,-0.115009,
-0.5733806,1.814074,-0.110602,
-0.5764165,1.812224,-0.106956,
-0.5792658,1.808426,-0.103438,
-0.5840402,1.803017,-0.102166,
-0.5886592,1.795467,-0.10047,
