0.1524783,1.241484,0.653794,
0.1381321,1.267262,0.654961,
0.1275372,1.301661,0.654347,
0.1188142,1.341434,0.65224,
0.1180051,1.389961,0.65042,
0.1277589,1.438217,0.652408,
0.1487131,1.483633,0.656578,
0.1725879,1.522936,0.659230,
0.204998,1.555378,0.66102,
0.2378084,1.581983,0.661919,
0.2719887,1.599788,0.661717,
0.3065864,1.605902,0.660919,
0.3243399,1.599285,0.661938,
0.3403446,1.594852,0.662547,
0.3568627,1.588736,0.663817,
0.3726559,1.580284,0.665485,
0.4004031,1.558134,0.669682,
0.4113012,1.543092,0.671265,
0.4198882,1.526094,0.673070,
0.430781,1.509428,0.674805,
0.4369407,1.486838,0.674900,
0.4442889,1.467361,0.67549,
0.4509947,1.446315,0.676312,
0.4502819,1.420596,0.675473,
0.4522013,1.397904,0.674014,
0.4498811,1.37175,0.673668,
0.4441558,1.345143,0.672400,
0.4362251,1.317905,0.670636,
0.4285351,1.292209,0.669710,
0.4120035,1.267101,0.668473,
0.398779,1.241627,0.665614,
0.3817308,1.219283,0.663411,
0.3628272,1.197898,0.660510,
0.3443736,1.176108,0.65672,
0.3229422,1.161137,0.653311,
0.3013307,1.149528,0.650025,
0.2796674,1.139673,0.646549,
0.2591747,1.132296,0.643507,
0.2353379,1.1349,0.641998,
0.2130517,1.132424,0.638885,
0.1910172,1.141137,0.63815,
0.1506627,1.161041,0.638156,
0.1335714,1.178965,0.638052,
0.1178216,1.195879,0.63721,
0.1020863,1.214322,0.636687,
0.08583537,1.229745,0.634699,
0.0735943,1.249116,0.632447,
0.06436938,1.268739,0.631903,
0.05488056,1.285892,0.629913,
0.04925394,1.303584,0.627371,
0.04313499,1.320475,0.625396,
0.03981596,1.336174,0.621891,
0.03729284,1.350194,0.618482,
0.0361836,1.361644,0.615104,
