-0.2945886,1.103342,0.0709141,
-0.291896,1.103424,0.0809510,
-0.2891119,1.103209,0.0907394,
-0.2856565,1.10304,0.10096,
-0.2819647,1.102987,0.11129,
-0.2767144,1.102866,0.122832,
-0.2696845,1.103363,0.134962,
-0.2613257,1.103999,0.147498,
-0.2526023,1.104904,0.160380,
-0.2424349,1.105652,0.173675,
-0.2328916,1.106392,0.186254,
-0.2194257,1.108251,0.200603,
-0.2067919,1.109805,0.214070,
-0.1932321,1.111919,0.227312,
-0.1750058,1.115402,0.241335,
-0.1585794,1.118456,0.254940,
-0.1380733,1.122426,0.269403,
-0.1164675,1.126097,0.283009,
-0.09392023,1.129685,0.296310,
-0.07051873,1.13282,0.309009,
-0.04705697,1.135701,0.321028,
-0.0210374,1.138096,0.332667,
0.00586772,1.140159,0.343327,
0.03413129,1.141945,0.35255,
0.06191802,1.143305,0.361564,
0.09162053,1.144303,0.369113,
0.1211308,1.144566,0.375199,
0.1510667,1.145201,0.380474,
0.1798696,1.144701,0.384262,
0.2088009,1.143948,0.386774,
0.2376145,1.143889,0.389052,
0.2664418,1.142803,0.38890,
0.2946936,1.140385,0.386671,
0.3229431,1.139484,0.384874,
0.3507742,1.13762,0.381161,
0.3772973,1.135839,0.376364,
0.4019534,1.134094,0.370470,
0.4256787,1.133759,0.364391,
0.4485604,1.132026,0.357489,
0.4706728,1.131445,0.34937,
0.4912938,1.129787,0.340080,
0.5099238,1.127278,0.330421,
0.5275103,1.124759,0.319864,
0.5431864,1.12323,0.310044,
0.5582618,1.120684,0.300287,
0.5701807,1.119816,0.291424,
